10468,Velocity,7332,16,NULL,0,2018-01-19 07:00:00.000,0.8934426,NULL,1,0,3605
10469,Velocity,7333,16,NULL,0,2018-01-19 07:15:00.000,2.421265,NULL,1,0,3613
10470,Velocity,7334,16,NULL,0,2018-01-19 07:30:00.000,2.115818,NULL,1,0,3621
10484,Velocity,7348,16,NULL,0,2018-01-19 07:30:00.000,3.610554,NULL,1,0,3733
10513,Flow,7325,26,NULL,0,2018-01-19 07:15:00.000,318.718,NULL,1,0,3543
10517,Flow,7329,26,NULL,0,2018-01-19 06:45:00.000,1202.536,NULL,1,0,3575
10518,Flow,7330,26,NULL,0,2018-01-19 07:30:00.000,955.1968,NULL,1,0,3583
10519,Flow,7331,26,NULL,0,2018-01-19 07:30:00.000,111.3738,NULL,1,0,3591
10520,Flow,7332,26,NULL,0,2018-01-19 07:00:00.000,94.58723,NULL,1,0,3599
10521,Flow,7333,26,NULL,0,2018-01-19 07:15:00.000,936.1937,NULL,1,0,3607
10522,Flow,7334,26,NULL,0,2018-01-19 07:30:00.000,949.08,NULL,1,0,3615
10536,Flow,7348,26,NULL,0,2018-01-19 07:30:00.000,2713.977,NULL,1,0,3727
10565,Raw Level,7325,2,NULL,0,NULL,NULL,NULL,0,0,3546
10569,Raw Level,7329,2,NULL,0,NULL,NULL,NULL,0,0,3578
10570,Raw Level,7330,2,NULL,0,NULL,NULL,NULL,0,0,3586
10571,Raw Level,7331,2,NULL,0,NULL,NULL,NULL,0,0,3594
10572,Raw Level,7332,2,NULL,0,NULL,NULL,NULL,0,0,3602
10573,Raw Level,7333,2,NULL,0,NULL,NULL,NULL,0,0,3610
10574,Raw Level,7334,2,NULL,0,NULL,NULL,NULL,0,0,3618
10588,Raw Level,7348,2,NULL,0,NULL,NULL,NULL,0,0,3730
10617,Distance,7325,2,NULL,0,2018-01-19 07:15:00.000,25.33274,NULL,0,0,3542
10621,Distance,7329,2,NULL,0,2018-01-19 06:45:00.000,26.56437,NULL,0,0,3574
10622,Distance,7330,2,NULL,0,2018-01-19 07:30:00.000,23.21646,NULL,0,0,3582
10623,Distance,7331,2,NULL,0,2018-01-19 07:30:00.000,37.44402,NULL,0,0,3590
10624,Distance,7332,2,NULL,0,2018-01-19 07:00:00.000,41.41005,NULL,0,0,3598
10625,Distance,7333,2,NULL,0,2018-01-19 07:15:00.000,20.22346,NULL,0,0,3606
10626,Distance,7334,2,NULL,0,2018-01-19 07:30:00.000,36.98133,NULL,0,0,3614
10640,Distance,7348,2,NULL,0,2018-01-19 07:30:00.000,77.88544,NULL,0,0,3726
10669,Surcharge level,7325,2,NULL,0,2018-01-19 07:15:00.000,0,NULL,1,0,3547
10673,Surcharge level,7329,2,NULL,0,2018-01-19 06:45:00.000,0,NULL,1,0,3579
10674,Surcharge level,7330,2,NULL,0,2018-01-19 07:30:00.000,0,NULL,1,0,3587
10675,Surcharge level,7331,2,NULL,0,2018-01-19 07:30:00.000,0,NULL,1,0,3595
10676,Surcharge level,7332,2,NULL,0,2018-01-19 07:00:00.000,0,NULL,1,0,3603
10677,Surcharge level,7333,2,NULL,0,2018-01-19 07:15:00.000,0.1199999,NULL,1,0,3611
10678,Surcharge level,7334,2,NULL,0,2018-01-19 07:30:00.000,0,NULL,1,0,3619
10692,Surcharge level,7348,2,NULL,0,2018-01-19 07:30:00.000,0,NULL,1,0,3731
10721,Surcharge Velocity 4,7325,16,NULL,0,NULL,NULL,NULL,0,0,3548
10725,Surcharge Velocity 4,7329,16,NULL,0,NULL,NULL,NULL,0,0,3580
10726,Surcharge Velocity 4,7330,16,NULL,0,NULL,NULL,NULL,0,0,3588
10727,Surcharge Velocity 4,7331,16,NULL,0,NULL,NULL,NULL,0,0,3596
10728,Surcharge Velocity 4,7332,16,NULL,0,NULL,NULL,NULL,0,0,3604
